StartSize,PositionDir,Dir,Returnn,Abort,TotalGain
52.77777778,49.72222222,-1,15,80,-2.5,
51.38888889,49.72222222,-1,15,80,-2.5,
50.83333333,49.72222222,-1,15,80,-2.5,
51.38888889,49.72222222,-1,15,80,-2.5,
50.83333333,49.72222222,-1,15,80,-2.5,
51.38888889,49.72222222,-1,15,80,-2.5,
50.55555556,49.72222222,-1,15,80,-2.5,
51.11111111,49.72222222,-1,15,80,-2.5,
50.55555556,49.72222222,-1,15,80,-2.5,
51.38888889,49.72222222,-1,15,80,-2.5,
50.55555556,49.72222222,-1,15,80,-2.5,
49.72222222,49.72222222,-1,15,80,-2.5,
48.88888889,49.72222222,-1,15,80,-2.5,
49.16666667,49.72222222,-1,15,80,-2.5,
50,49.72222222,-1,15,80,-2.5,
51.38888889,49.72222222,-1,15,80,-2.5,
50.83333333,49.72222222,-1,15,80,-2.5,
49.44444444,49.72222222,-1,15,80,-2.5,
50,49.72222222,-1,15,80,-2.5,
49.72222222,49.72222222,-1,15,80,-2.5,
50,49.72222222,-1,15,80,-2.5,
51.11111111,49.72222222,-1,15,80,-2.5,
50.83333333,49.72222222,-1,15,80,-2.5,
49.72222222,49.72222222,-1,15,80,-2.5,
48.88888889,49.72222222,-1,15,80,-2.5,
47.77777778,49.72222222,-1,15,80,-2.5,
46.94444444,49.72222222,-1,15,80,-2.5,
47.22222222,49.72222222,-1,15,80,-2.5,
48.05555556,49.72222222,-1,15,80,-2.5,
47.77777778,49.72222222,-1,15,80,-2.5,
48.05555556,49.72222222,-1,15,80,-2.5,
47.77777778,49.72222222,-1,15,80,-2.5,
48.05555556,49.72222222,-1,15,80,-2.5,
47.77777778,49.72222222,-1,15,80,-2.5,
48.33333333,49.72222222,-1,15,80,-2.5,
47.5,49.72222222,-1,15,80,-2.5,
48.05555556,49.72222222,-1,15,80,-2.5,
47.77777778,49.72222222,-1,15,80,-2.5,
46.94444444,49.72222222,-1,15,80,-2.5,
47.22222222,49.72222222,-1,15,80,-2.5,
48.33333333,49.72222222,-1,15,80,-2.5,
49.16666667,49.72222222,-1,15,80,-2.5,
48.88888889,49.72222222,-1,15,80,-2.5,
47.77777778,49.72222222,-1,15,80,-2.5,
46.94444444,49.72222222,-1,15,80,-2.5,
45.55555556,49.72222222,-1,15,80,-2.5,
44.16666667,49.72222222,-1,15,80,-2.5,
43.88888889,49.72222222,-1,15,80,-2.5,
44.16666667,49.72222222,-1,15,80,-2.5,
43.88888889,49.72222222,-1,15,80,-2.5,
44.44444444,49.72222222,-1,15,80,-2.5,
43.88888889,49.72222222,-1,15,80,-2.5,
42.5,49.72222222,-1,15,80,-2.5,
43.33333333,49.72222222,-1,15,80,-2.5,
42.5,49.72222222,-1,15,80,-2.5,
43.05555556,49.72222222,-1,15,80,-2.5,
42.77777778,49.72222222,-1,15,80,-2.5,
43.05555556,49.72222222,-1,15,80,-2.5,
42.77777778,49.72222222,-1,15,80,-2.5,
43.05555556,49.72222222,-1,15,80,-2.5,
42.5,49.72222222,-1,15,80,-2.5,
43.05555556,49.72222222,-1,15,80,-2.5,
42.77777778,49.72222222,-1,15,80,-2.5,
43.05555556,49.72222222,-1,15,80,-2.5,
42.77777778,49.72222222,-1,15,80,-2.5,
41.38888889,49.72222222,-1,15,80,-2.5,
40,49.72222222,-1,15,80,-2.5,
39.72222222,49.72222222,-1,15,80,-2.5,
40.27777778,49.72222222,-1,15,80,-2.5,
39.72222222,49.72222222,-1,15,80,-2.5,
40,49.72222222,-1,15,80,-2.5,
39.72222222,49.72222222,-1,15,80,-2.5,
40,49.72222222,-1,15,80,-2.5,
39.72222222,49.72222222,-1,15,80,-2.5,
40.27777778,49.72222222,-1,15,80,-2.5,
41.11111111,49.72222222,-1,15,80,-2.5,
42.5,49.72222222,-1,15,80,-2.5,
43.05555556,49.72222222,-1,15,80,-2.5,
42.5,49.72222222,-1,15,80,-2.5,
43.61111111,49.72222222,-1,15,80,-2.5,
44.44444444,49.72222222,-1,15,80,-2.5,
43.61111111,49.72222222,-1,15,80,-2.5,
44.44444444,49.72222222,-1,15,80,-2.5,
45,49.72222222,-1,15,80,-2.5,
44.72222222,49.72222222,-1,15,80,-2.5,
43.88888889,49.72222222,-1,15,80,-2.5,
44.16666667,49.72222222,-1,15,80,-2.5,
43.88888889,49.72222222,-1,15,80,-2.5,
44.16666667,49.72222222,-1,15,80,-2.5,
43.88888889,49.72222222,-1,15,80,-2.5,
44.72222222,49.72222222,-1,15,80,-2.5,
45,49.72222222,-1,15,80,-2.5,
46.11111111,49.72222222,-1,15,80,-2.5,
45.83333333,49.72222222,-1,15,80,-2.5,
44.44444444,49.72222222,-1,15,80,-2.5,
45,49.72222222,-1,15,80,-2.5,
44.44444444,49.72222222,-1,15,80,-2.5,
45.27777778,49.72222222,-1,15,80,-2.5,
46.11111111,49.72222222,-1,15,80,-2.5,
45.55555556,49.72222222,-1,15,80,-2.5,
44.44444444,49.72222222,-1,15,80,-2.5,
43.88888889,49.72222222,-1,15,80,-2.5,
44.16666667,49.72222222,-1,15,80,-2.5,
40,49.72222222,-1,15,80,-2.5,
39.72222222,49.72222222,-1,15,80,-2.5,
38.33333333,49.72222222,-1,15,80,-2.5,
39.16666667,49.72222222,-1,15,80,-2.5,
40.27777778,49.72222222,-1,15,80,-2.5,
39.72222222,49.72222222,-1,15,80,-2.5,
40,49.72222222,-1,15,80,-2.5,
39.72222222,49.72222222,-1,15,80,-2.5,
40,49.72222222,-1,15,80,-2.5,
39.72222222,49.72222222,-1,15,80,-2.5,
38.88888889,49.72222222,-1,15,80,-2.5,
39.72222222,49.72222222,-1,15,80,-2.5,
40,49.72222222,-1,15,80,-2.5,
39.72222222,49.72222222,-1,15,80,-2.5,
40.27777778,49.72222222,-1,15,80,-2.5,
39.72222222,49.72222222,-1,15,80,-2.5,
40.27777778,49.72222222,-1,15,80,-2.5,
39.72222222,49.72222222,-1,15,80,-2.5,
40,49.72222222,-1,15,80,-2.5,
39.44444444,49.72222222,-1,15,80,-2.5,
40.55555556,49.72222222,-1,15,80,-2.5,
41.94444444,49.72222222,-1,15,80,-2.5,
43.05555556,49.72222222,-1,15,80,-2.5,
42.5,49.72222222,-1,15,80,-2.5,
43.05555556,49.72222222,-1,15,80,-2.5,
44.44444444,49.72222222,-1,15,80,-2.5,
43.88888889,49.72222222,-1,15,80,-2.5,
42.77777778,49.72222222,-1,15,80,-2.5,
43.05555556,49.72222222,-1,15,80,-2.5,
42.77777778,49.72222222,-1,15,80,-2.5,
43.05555556,49.72222222,-1,15,80,-2.5,
42.77777778,49.72222222,-1,15,80,-2.5,
41.66666667,49.72222222,-1,15,80,-2.5,
42.22222222,49.72222222,-1,15,80,-2.5,
41.66666667,49.72222222,-1,15,80,-2.5,
42.22222222,49.72222222,-1,15,80,-2.5,
41.94444444,49.72222222,-1,15,80,-2.5,
40.83333333,49.72222222,-1,15,80,-2.5,
39.44444444,49.72222222,-1,15,80,-2.5,
38.61111111,49.72222222,-1,15,80,-2.5,
37.77777778,49.72222222,-1,15,80,-2.5,
36.66666667,49.72222222,-1,15,80,-2.5,
35.27777778,49.72222222,-1,15,80,-2.5,
36.11111111,49.72222222,-1,15,80,-2.5,
35.83333333,49.72222222,-1,15,80,-2.5,
36.11111111,49.72222222,-1,15,80,-2.5,
37.22222222,49.72222222,-1,15,80,-2.5,
39.16666667,49.72222222,-1,15,80,-2.5,
38.61111111,49.72222222,-1,15,80,-2.5,
37.77777778,49.72222222,-1,15,80,-2.5,
38.05555556,49.72222222,-1,15,80,-2.5,
37.77777778,49.72222222,-1,15,80,-2.5,
36.94444444,49.72222222,-1,15,80,-2.5,
37.77777778,49.72222222,-1,15,80,-2.5,
36.94444444,49.72222222,-1,15,80,-2.5,
35.83333333,49.72222222,-1,15,80,-2.5,
36.66666667,49.72222222,-1,15,80,-2.5,
35.83333333,49.72222222,-1,15,80,-2.5,
36.11111111,49.72222222,-1,15,80,-2.5,
35.83333333,49.72222222,-1,15,80,-2.5,
36.11111111,49.72222222,-1,15,80,-2.5,
35.83333333,49.72222222,-1,15,80,-2.5,
36.11111111,49.72222222,-1,15,80,-2.5,
34.72222222,49.72222222,-1,15,80,-2.5,
33.88888889,49.72222222,-1,15,80,-2.5,
31.94444444,49.72222222,-1,15,80,-2.5,
33.05555556,49.72222222,-1,15,80,-2.5,
32.5,49.72222222,-1,15,80,-2.5,
31.66666667,49.72222222,-1,15,80,-2.5,
32.5,49.72222222,-1,15,80,-2.5,
33.33333333,49.72222222,-1,15,80,-2.5,
32.5,49.72222222,-1,15,80,-2.5,
33.05555556,49.72222222,-1,15,80,-2.5,
34.44444444,49.72222222,-1,15,80,-2.5,
35,49.72222222,-1,15,80,-2.5,
34.72222222,49.72222222,-1,15,80,-2.5,
35,49.72222222,-1,15,80,-2.5,
34.72222222,49.72222222,-1,15,80,-2.5,
33.33333333,49.72222222,-1,15,80,-2.5,
34.44444444,49.72222222,-1,15,80,-2.5,
33.61111111,49.72222222,-1,15,80,-2.5,
32.77777778,49.72222222,-1,15,80,-2.5,
33.61111111,49.72222222,-1,15,80,-2.5,
32.5,49.72222222,-1,15,80,-2.5,
33.33333333,49.72222222,-1,15,80,-2.5,
32.5,49.72222222,-1,15,80,-2.5,
33.33333333,49.72222222,-1,15,80,-2.5,
34.16666667,49.72222222,-1,15,80,-2.5,
33.88888889,49.72222222,-1,15,80,-2.5,
34.16666667,49.72222222,-1,15,80,-2.5,
33.88888889,49.72222222,-1,15,80,-2.5,
32.77777778,49.72222222,-1,15,80,-2.5,
33.05555556,49.72222222,-1,15,80,-2.5,
34.16666667,49.72222222,-1,15,80,-2.5,
33.88888889,49.72222222,-1,15,80,-2.5,
34.16666667,49.72222222,-1,15,80,-2.5,
35.27777778,49.72222222,-1,15,80,-2.5,
36.38888889,49.72222222,-1,15,80,-2.5,
37.5,49.72222222,-1,15,80,-2.5,
38.05555556,49.72222222,-1,15,80,-2.5,
37.77777778,49.72222222,-1,15,80,-2.5,
38.05555556,49.72222222,-1,15,80,-2.5,
37.77777778,49.72222222,-1,15,80,-2.5,
38.61111111,49.72222222,-1,15,80,-2.5,
39.16666667,49.72222222,-1,15,80,-2.5,
38.88888889,49.72222222,-1,15,80,-2.5,
41.11111111,49.72222222,-1,15,80,-2.5,
40.83333333,49.72222222,-1,15,80,-2.5,
39.72222222,49.72222222,-1,15,80,-2.5,
40,49.72222222,-1,15,80,-2.5,
41.11111111,49.72222222,-1,15,80,-2.5,
40.83333333,49.72222222,-1,15,80,-2.5,
39.72222222,49.72222222,-1,15,80,-2.5,
40,49.72222222,-1,15,80,-2.5,
39.72222222,49.72222222,-1,15,80,-2.5,
38.88888889,49.72222222,-1,15,80,-2.5,
39.44444444,49.72222222,-1,15,80,-2.5,
38.88888889,49.72222222,-1,15,80,-2.5,
39.16666667,49.72222222,-1,15,80,-2.5,
40,49.72222222,-1,15,80,-2.5,
39.72222222,49.72222222,-1,15,80,-2.5,
38.88888889,49.72222222,-1,15,80,-2.5,
39.16666667,49.72222222,-1,15,80,-2.5,
38.88888889,49.72222222,-1,15,80,-2.5,
39.16666667,49.72222222,-1,15,80,-2.5,
38.88888889,49.72222222,-1,15,80,-2.5,
39.16666667,49.72222222,-1,15,80,-2.5,
38.88888889,49.72222222,-1,15,80,-2.5,
39.16666667,49.72222222,-1,15,80,-2.5,
38.88888889,49.72222222,-1,15,80,-2.5,
39.16666667,49.72222222,-1,15,80,-2.5,
38.88888889,49.72222222,-1,15,80,-2.5,
39.16666667,49.72222222,-1,15,80,-2.5,
38.88888889,49.72222222,-1,15,80,-2.5,
39.44444444,49.72222222,-1,15,80,-2.5,
40,49.72222222,-1,15,80,-2.5,
39.44444444,49.72222222,-1,15,80,-2.5,
38.88888889,49.72222222,-1,15,80,-2.5,
39.16666667,49.72222222,-1,15,80,-2.5,
38.88888889,49.72222222,-1,15,80,-2.5,
39.44444444,49.72222222,-1,15,80,-2.5,
38.88888889,49.72222222,-1,15,80,-2.5,
39.44444444,49.72222222,-1,15,80,-2.5,
40.55555556,49.72222222,-1,15,80,-2.5,
41.66666667,49.72222222,-1,15,80,-2.5,
42.22222222,49.72222222,-1,15,80,-2.5,
41.94444444,49.72222222,-1,15,80,-2.5,
40.83333333,49.72222222,-1,15,80,-2.5,
41.38888889,49.72222222,-1,15,80,-2.5,
43.05555556,49.72222222,-1,15,80,-2.5,
42.77777778,49.72222222,-1,15,80,-2.5,
43.33333333,49.72222222,-1,15,80,-2.5,
42.5,49.72222222,-1,15,80,-2.5,
41.94444444,49.72222222,-1,15,80,-2.5,
42.22222222,49.72222222,-1,15,80,-2.5,
41.94444444,49.72222222,-1,15,80,-2.5,
42.22222222,49.72222222,-1,15,80,-2.5,
41.94444444,49.72222222,-1,15,80,-2.5,
40.83333333,49.72222222,-1,15,80,-2.5,
41.66666667,49.72222222,-1,15,80,-2.5,
42.22222222,49.72222222,-1,15,80,-2.5,
41.94444444,49.72222222,-1,15,80,-2.5,
42.22222222,49.72222222,-1,15,80,-2.5,
41.94444444,49.72222222,-1,15,80,-2.5,
42.22222222,49.72222222,-1,15,80,-2.5,
41.94444444,49.72222222,-1,15,80,-2.5,
42.22222222,49.72222222,-1,15,80,-2.5,
41.66666667,49.72222222,-1,15,80,-2.5,
40.55555556,49.72222222,-1,15,80,-2.5,
39.72222222,49.72222222,-1,15,80,-2.5,
38.88888889,49.72222222,-1,15,80,-2.5,
39.44444444,49.72222222,-1,15,80,-2.5,
40,49.72222222,-1,15,80,-2.5,
41.11111111,49.72222222,-1,15,80,-2.5,
42.22222222,49.72222222,-1,15,80,-2.5,
41.94444444,49.72222222,-1,15,80,-2.5,
42.22222222,49.72222222,-1,15,80,-2.5,
41.94444444,49.72222222,-1,15,80,-2.5,
42.22222222,49.72222222,-1,15,80,-2.5,
41.94444444,49.72222222,-1,15,80,-2.5,
42.22222222,49.72222222,-1,15,80,-2.5,
41.94444444,49.72222222,-1,15,80,-2.5,
40.55555556,49.72222222,-1,15,80,-2.5,
39.44444444,49.72222222,-1,15,80,-2.5,
38.88888889,49.72222222,-1,15,80,-2.5,
37.5,49.72222222,-1,15,80,-2.5,
38.05555556,49.72222222,-1,15,80,-2.5,
37.5,49.72222222,-1,15,80,-2.5,
36.94444444,49.72222222,-1,15,80,-2.5,
37.22222222,49.72222222,-1,15,80,-2.5,
36.38888889,49.72222222,-1,15,80,-2.5,
37.22222222,49.72222222,-1,15,80,-2.5,
38.05555556,49.72222222,-1,15,80,-2.5,
39.16666667,49.72222222,-1,15,80,-2.5,
38.88888889,49.72222222,-1,15,80,-2.5,
37.77777778,49.72222222,-1,15,80,-2.5,
38.05555556,49.72222222,-1,15,80,-2.5,
39.16666667,49.72222222,-1,15,80,-2.5,
38.61111111,49.72222222,-1,15,80,-2.5,
39.16666667,49.72222222,-1,15,80,-2.5,
38.88888889,49.72222222,-1,15,80,-2.5,
39.16666667,49.72222222,-1,15,80,-2.5,
38.88888889,49.72222222,-1,15,80,-2.5,
39.16666667,49.72222222,-1,15,80,-2.5,
38.88888889,49.72222222,-1,15,80,-2.5,
37.77777778,49.72222222,-1,15,80,-2.5,
36.66666667,49.72222222,-1,15,80,-2.5,
37.22222222,49.72222222,-1,15,80,-2.5,
36.94444444,49.72222222,-1,15,80,-2.5,
37.22222222,49.72222222,-1,15,80,-2.5,
36.94444444,49.72222222,-1,15,80,-2.5,
37.22222222,49.72222222,-1,15,80,-2.5,
36.66666667,49.72222222,-1,15,80,-2.5,
37.22222222,49.72222222,-1,15,80,-2.5,
36.94444444,49.72222222,-1,15,80,-2.5,
37.77777778,49.72222222,-1,15,80,-2.5,
38.05555556,49.72222222,-1,15,80,-2.5,
37.77777778,49.72222222,-1,15,80,-2.5,
38.61111111,49.72222222,-1,15,80,-2.5,
39.16666667,49.72222222,-1,15,80,-2.5,
38.88888889,49.72222222,-1,15,80,-2.5,
39.16666667,49.72222222,-1,15,80,-2.5,
38.88888889,49.72222222,-1,15,80,-2.5,
39.16666667,49.72222222,-1,15,80,-2.5,
38.33333333,49.72222222,-1,15,80,-2.5,
40.27777778,49.72222222,-1,15,80,-2.5,
39.72222222,49.72222222,-1,15,80,-2.5,
40,49.72222222,-1,15,80,-2.5,
39.72222222,49.72222222,-1,15,80,-2.5,
38.61111111,49.72222222,-1,15,80,-2.5,
37.77777778,49.72222222,-1,15,80,-2.5,
38.05555556,49.72222222,-1,15,80,-2.5,
37.77777778,49.72222222,-1,15,80,-2.5,
38.05555556,49.72222222,-1,15,80,-2.5,
39.16666667,49.72222222,-1,15,80,-2.5,
30.27777778,49.72222222,-1,15,80,-2.5,
29.72222222,49.72222222,-1,15,80,-2.5,
30.83333333,49.72222222,-1,15,80,-2.5,
31.11111111,49.72222222,-1,15,80,-2.5,
32.77777778,49.72222222,-1,15,80,-2.5,
33.05555556,49.72222222,-1,15,80,-2.5,
34.72222222,49.72222222,-1,15,80,-2.5,
35.55555556,49.72222222,-1,15,80,-2.5,
36.11111111,49.72222222,-1,15,80,-2.5,
31.94444444,49.72222222,-1,15,80,-2.5,
32.5,49.72222222,-1,15,80,-2.5,
31.66666667,49.72222222,-1,15,80,-2.5,
32.22222222,49.72222222,-1,15,80,-2.5,
31.66666667,49.72222222,-1,15,80,-2.5,
33.05555556,49.72222222,-1,15,80,-2.5,
32.77777778,49.72222222,-1,15,80,-2.5,
33.05555556,49.72222222,-1,15,80,-2.5,
32.22222222,49.72222222,-1,15,80,-2.5,
33.05555556,49.72222222,-1,15,80,-2.5,
32.77777778,49.72222222,-1,15,80,-2.5,
33.05555556,49.72222222,-1,15,80,-2.5,
30.55555556,49.72222222,-1,15,80,-2.5,
31.94444444,49.72222222,-1,15,80,-2.5,
30.83333333,49.72222222,-1,15,80,-2.5,
29.44444444,49.72222222,-1,15,80,-2.5,
30.27777778,49.72222222,-1,15,80,-2.5,
29.44444444,49.72222222,-1,15,80,-2.5,
30,49.72222222,-1,15,80,-2.5,
29.16666667,49.72222222,-1,15,80,-2.5,
25.27777778,49.72222222,-1,15,80,-2.5,
24.72222222,49.72222222,-1,15,80,-2.5,
23.88888889,49.72222222,-1,15,80,-2.5,
24.16666667,49.72222222,-1,15,80,-2.5,
23.88888889,49.72222222,-1,15,80,-2.5,
24.44444444,49.72222222,-1,15,80,-2.5,
23.88888889,49.72222222,-1,15,80,-2.5,
22.77777778,49.72222222,-1,15,80,-2.5,
21.94444444,49.72222222,-1,15,80,-2.5,
22.22222222,49.72222222,-1,15,80,-2.5,
21.94444444,49.72222222,-1,15,80,-2.5,
22.22222222,49.72222222,-1,15,80,-2.5,
23.33333333,49.72222222,-1,15,80,-2.5,
22.22222222,49.72222222,-1,15,80,-2.5,
21.38888889,49.72222222,-1,15,80,-2.5,
22.22222222,49.72222222,-1,15,80,-2.5,
21.94444444,49.72222222,-1,15,80,-2.5,
22.22222222,49.72222222,-1,15,80,-2.5,
21.94444444,49.72222222,-1,15,80,-2.5,
20.55555556,49.72222222,-1,15,80,-2.5,
19.44444444,49.72222222,-1,15,80,-2.5,
18.88888889,49.72222222,-1,15,80,-2.5,
19.44444444,49.72222222,-1,15,80,-2.5,
18.88888889,49.72222222,-1,15,80,-2.5,
19.72222222,49.72222222,-1,15,80,-2.5,
18.88888889,49.72222222,-1,15,80,-2.5,
17.77777778,49.72222222,-1,15,80,-2.5,
18.33333333,49.72222222,-1,15,80,-2.5,
17.77777778,49.72222222,-1,15,80,-2.5,
18.33333333,49.72222222,-1,15,80,-2.5,
16.38888889,49.72222222,-1,15,80,-2.5,
11.38888889,-9,0,-9,-9,-5,
9.722222222,9.722222222,-1,2,100,-7.5,
8.888888889,9.722222222,-1,2,100,-7.5,
3.055555556,-9,0,-9,-9,-7.5,
4.166666667,4.166666667,1,33,1,-10,
1.944444444,4.166666667,1,33,1,-10,
2.5,4.166666667,1,33,1,-10,
3.055555556,4.166666667,1,33,1,-10,
4.166666667,4.166666667,1,33,1,-10,
5.277777778,4.166666667,1,33,1,-10,
6.111111111,4.166666667,1,33,1,-10,
8.888888889,-9,0,-9,-9,-10,
9.722222222,9.722222222,-1,2,100,-12.5,
10,9.722222222,-1,2,100,-12.5,
9.166666667,9.722222222,-1,2,100,-12.5,
8.333333333,9.722222222,-1,2,100,-12.5,
9.166666667,9.722222222,-1,2,100,-12.5,
10.27777778,9.722222222,-1,2,100,-12.5,
9.722222222,9.722222222,-1,2,100,-12.5,
10.83333333,9.722222222,-1,2,100,-12.5,
11.11111111,9.722222222,-1,2,100,-12.5,
12.22222222,9.722222222,-1,2,100,-12.5,
13.33333333,9.722222222,-1,2,100,-12.5,
12.5,9.722222222,-1,2,100,-12.5,
11.94444444,9.722222222,-1,2,100,-12.5,
10.27777778,9.722222222,-1,2,100,-12.5,
9.444444444,9.722222222,-1,2,100,-12.5,
6.944444444,-9,0,-9,-9,-12.5,
5.555555556,5.555555556,1,28,1,-15,
6.388888889,5.555555556,1,28,1,-15,
5,5.555555556,1,28,1,-15,
6.111111111,5.555555556,1,28,1,-15,
5.833333333,5.555555556,1,28,1,-15,
6.111111111,5.555555556,1,28,1,-15,
7.222222222,5.555555556,1,28,1,-15,
8.055555556,-9,0,-9,-9,-15,
6.944444444,6.944444444,1,28,1,-17.5,
7.222222222,6.944444444,1,28,1,-17.5,
3.333333333,6.944444444,1,28,1,-17.5,
1.666666667,6.944444444,1,28,1,-17.5,
2.777777778,6.944444444,1,28,1,-17.5,
3.611111111,6.944444444,1,28,1,-17.5,
4.166666667,6.944444444,1,28,1,-17.5,
5.277777778,6.944444444,1,28,1,-17.5,
6.944444444,6.944444444,1,28,1,-17.5,
8.333333333,-9,0,-9,-9,-17.5,
7.5,-9,0,-9,-9,-17.5,
8.055555556,-9,0,-9,-9,-17.5,
9.722222222,9.722222222,-1,2,100,-20,
10.27777778,9.722222222,-1,2,100,-20,
9.444444444,9.722222222,-1,2,100,-20,
8.888888889,9.722222222,-1,2,100,-20,
7.5,-9,0,-9,-9,-20,
6.944444444,6.944444444,1,28,1,-22.5,
8.333333333,-9,0,-9,-9,-22.5,
9.722222222,9.722222222,-1,2,100,-25,
8.055555556,9.722222222,-1,2,100,-25,
7.222222222,-9,0,-9,-9,-25,
6.666666667,6.666666667,1,28,1,-27.5,
7.5,6.666666667,1,28,1,-27.5,
6.666666667,6.666666667,1,28,1,-27.5,
5.833333333,6.666666667,1,28,1,-27.5,
6.111111111,6.666666667,1,28,1,-27.5,
7.222222222,6.666666667,1,28,1,-27.5,
6.388888889,6.666666667,1,28,1,-27.5,
7.5,6.666666667,1,28,1,-27.5,
6.944444444,6.666666667,1,28,1,-27.5,
5.833333333,6.666666667,1,28,1,-27.5,
6.666666667,6.666666667,1,28,1,-27.5,
5.833333333,6.666666667,1,28,1,-27.5,
6.666666667,6.666666667,1,28,1,-27.5,
7.222222222,6.666666667,1,28,1,-27.5,
6.944444444,6.666666667,1,28,1,-27.5,
7.222222222,6.666666667,1,28,1,-27.5,
6.944444444,6.666666667,1,28,1,-27.5,
8.055555556,-9,0,-9,-9,-27.5,
9.166666667,9.166666667,-1,2,100,-30,
8.888888889,9.166666667,-1,2,100,-30,
9.166666667,9.166666667,-1,2,100,-30,
10,9.166666667,-1,2,100,-30,
11.38888889,9.166666667,-1,2,100,-30,
10.83333333,9.166666667,-1,2,100,-30,
11.38888889,9.166666667,-1,2,100,-30,
12.22222222,9.166666667,-1,2,100,-30,
11.94444444,9.166666667,-1,2,100,-30,
12.77777778,9.166666667,-1,2,100,-30,
13.05555556,9.166666667,-1,2,100,-30,
14.16666667,9.166666667,-1,2,100,-30,
13.61111111,9.166666667,-1,2,100,-30,
14.16666667,9.166666667,-1,2,100,-30,
13.88888889,9.166666667,-1,2,100,-30,
14.16666667,9.166666667,-1,2,100,-30,
15.83333333,9.166666667,-1,2,100,-30,
16.11111111,9.166666667,-1,2,100,-30,
17.22222222,9.166666667,-1,2,100,-30,
16.66666667,9.166666667,-1,2,100,-30,
17.22222222,9.166666667,-1,2,100,-30,
18.05555556,9.166666667,-1,2,100,-30,
17.77777778,9.166666667,-1,2,100,-30,
18.05555556,9.166666667,-1,2,100,-30,
17.77777778,9.166666667,-1,2,100,-30,
18.33333333,9.166666667,-1,2,100,-30,
20,9.166666667,-1,2,100,-30,
21.11111111,9.166666667,-1,2,100,-30,
20,9.166666667,-1,2,100,-30,
21.38888889,9.166666667,-1,2,100,-30,
20.27777778,9.166666667,-1,2,100,-30,
21.38888889,9.166666667,-1,2,100,-30,
20.55555556,9.166666667,-1,2,100,-30,
19.72222222,9.166666667,-1,2,100,-30,
20,9.166666667,-1,2,100,-30,
19.72222222,9.166666667,-1,2,100,-30,
18.88888889,9.166666667,-1,2,100,-30,
17.77777778,9.166666667,-1,2,100,-30,
18.33333333,9.166666667,-1,2,100,-30,
17.77777778,9.166666667,-1,2,100,-30,
16.94444444,9.166666667,-1,2,100,-30,
15.83333333,9.166666667,-1,2,100,-30,
14.44444444,9.166666667,-1,2,100,-30,
13.33333333,9.166666667,-1,2,100,-30,
12.5,9.166666667,-1,2,100,-30,
11.66666667,9.166666667,-1,2,100,-30,
10.55555556,9.166666667,-1,2,100,-30,
9.722222222,9.166666667,-1,2,100,-30,
10,9.166666667,-1,2,100,-30,
8.888888889,9.166666667,-1,2,100,-30,
9.444444444,9.166666667,-1,2,100,-30,
8.611111111,9.166666667,-1,2,100,-30,
7.5,-9,0,-9,-9,-30,
6.388888889,6.388888889,1,28,1,-32.5,
5.833333333,6.388888889,1,28,1,-32.5,
6.388888889,6.388888889,1,28,1,-32.5,
5.833333333,6.388888889,1,28,1,-32.5,
7.222222222,6.388888889,1,28,1,-32.5,
6.666666667,6.388888889,1,28,1,-32.5,
7.222222222,6.388888889,1,28,1,-32.5,
6.944444444,6.388888889,1,28,1,-32.5,
7.222222222,6.388888889,1,28,1,-32.5,
6.666666667,6.388888889,1,28,1,-32.5,
5.555555556,6.388888889,1,28,1,-32.5,
6.111111111,6.388888889,1,28,1,-32.5,
5.833333333,6.388888889,1,28,1,-32.5,
6.388888889,6.388888889,1,28,1,-32.5,
7.5,6.388888889,1,28,1,-32.5,
6.111111111,6.388888889,1,28,1,-32.5,
7.5,6.388888889,1,28,1,-32.5,
6.944444444,6.388888889,1,28,1,-32.5,
7.222222222,6.388888889,1,28,1,-32.5,
8.611111111,-9,0,-9,-9,-32.5,
7.777777778,-9,0,-9,-9,-32.5,
8.611111111,-9,0,-9,-9,-32.5,
9.166666667,9.166666667,-1,2,100,-35,
8.888888889,9.166666667,-1,2,100,-35,
9.444444444,9.166666667,-1,2,100,-35,
8.611111111,9.166666667,-1,2,100,-35,
7.5,-9,0,-9,-9,-35,
8.611111111,-9,0,-9,-9,-35,
9.166666667,9.166666667,-1,2,100,-37.5,
8.888888889,9.166666667,-1,2,100,-37.5,
9.166666667,9.166666667,-1,2,100,-37.5,
8.611111111,9.166666667,-1,2,100,-37.5,
7.777777778,-9,0,-9,-9,-37.5,
5.833333333,5.833333333,1,28,1,-40,
4.722222222,5.833333333,1,28,1,-40,
5.833333333,5.833333333,1,28,1,-40,
4.444444444,5.833333333,1,28,1,-40,
5,5.833333333,1,28,1,-40,
6.111111111,5.833333333,1,28,1,-40,
5.833333333,5.833333333,1,28,1,-40,
6.111111111,5.833333333,1,28,1,-40,
5.833333333,5.833333333,1,28,1,-40,
6.111111111,5.833333333,1,28,1,-40,
7.222222222,5.833333333,1,28,1,-40,
6.388888889,5.833333333,1,28,1,-40,
5.833333333,5.833333333,1,28,1,-40,
6.666666667,5.833333333,1,28,1,-40,
7.222222222,5.833333333,1,28,1,-40,
6.944444444,5.833333333,1,28,1,-40,
7.222222222,5.833333333,1,28,1,-40,
6.944444444,5.833333333,1,28,1,-40,
